0.1,0.003331667063436905
0.01,3.333316666953579e-05
0.001,3.333333591371002e-07
0.0001,3.333109788172806e-09
1e-05,3.130673498219494e-11
1e-06,1.999733711954832e-12
1e-07,5.751088494321266e-11
1e-08,4.498402983443839e-09
1e-09,1.052712139681944e-09
1e-10,1.654807415540915e-07
1e-11,1.654807415540915e-07
1e-12,4.424344024345217e-05
